serving_size_raw_mintel,serving_size_raw_walmart,serving_size_raw_exact_match,name_mintel,name_walmart,name_exact_match,calories_mintel,calories_walmart,calories_exact_match,saturatedfat_mintel,saturatedfat_walmart,saturatedfat_exact_match,sodium_mintel,sodium_walmart,sodium_exact_match,upc_code,total_match_count
50 g,50 g,True,Black Forest Ham,Your Fresh Market Black Forest Ham,False,60.0,60.0,True,0.0,0.5,False,0.5,0.5,True,62773501463.0,2
50 g,50 g,True,Honey & Maple Flavoured Smoked Ham,Your Fresh Market Honey Maple Ham,False,60.0,60.0,True,1.0,1.0,True,0.5,0.5,True,62773501464.0,3
63 g,63 g,True,Smoked Beef Pastrami,Your Fresh Market Pastrami,False,80.0,80.0,True,1.0,1.0,True,0.69,0.69,True,62773501465.0,3
50 g,50 g,True,Cooked Turkey Breast,Your Fresh Market Cooked Turkey Breast,False,60.0,60.0,True,0.0,0.5,False,0.45,0.45,True,62773501467.0,2
50 g,50 g,True,Cajun Chicken Breast,Your Fresh Market Cajun Chicken,False,50.0,50.0,True,0.0,0.3,False,0.43,0.43,True,62773501469.0,2
91 g,nan,False,"Potato, Bacon & Caramelised Onion Flatbread","Great Value Potato, Bacon & Caramelized Onion Flatbread",False,240.0,,False,4.0,,False,0.35,,False,62773501474.0,0
89 g,nan,False,Sausage & Bacon Flatbread,Great Value Sausage & Bacon Flatbread,False,230.0,,False,4.0,,False,0.47,,False,62773501475.0,0
75 g,nan,False,Shelled Young Soybeans Edamame,Natures Classic Young Edamame Shelled Soybean,False,105.0,,False,0.0,,False,0.004,,False,62784305174.0,0
14 g,nan,False,Kids Chocolatey Chocolate Mix,Castle Kitchen Gluten Free Kids Chocolate Milk Mix,False,50.0,,False,0.0,,False,0.035,,False,62784345908.0,0
100 g,100 g,True,Montreal Steak Spice Pork Loin Centre Cut Chops,Marcangelo Montreal Steak Spice Pork Loin Centre Cut Steaks,False,160.0,190.0,False,3.0,3.5,False,0.39,0.79,False,62790709069.0,0
125 g,125 g,True,Honey BBQ Flavour Marinated Beef Short Ribs,Marcangelo Foods Honey BBQ Marinated Beef Short Ribs,False,410.0,410.0,True,15.0,15.0,True,0.58,0.58,True,62790709365.0,3
169 g,169 g,True,Sweet Italian Style Pork Sausages,Marcangelo Sweet Italian Style Pork Sausages,False,410.0,410.0,True,12.0,12.0,True,1.0,1.09,False,62790709398.0,2
169 g,169 g,True,Italian Style Pork Sausages with Sweet Fennel,Marcangelo Sweet Fennel Italian Style Pork Sausages,False,410.0,410.0,True,12.0,12.0,True,1.0,1.1,False,62790709400.0,2
160 g,80 g,False,Souvlaki Pork Sirloin Kabobs,Marcangelo Foods Souvlaki Pork Sirloin Kabobs,False,200.0,100.0,False,1.0,1.0,True,0.51,0.38,False,62790715916.0,1
120 g,nan,False,Souvlaki Chicken Breast Kabobs,Marcangelo Foods Marcangelo Souvlaki Chicken Breast Kabobs,False,140.0,,False,0.0,,False,0.44,,False,62790715925.0,0
330 ml,330 ml,True,Original Pure Coconut Water,Pür Coco Pure Coconut Water,False,50.0,50.0,True,,,False,0.13,0.13,True,62805552303.0,2
15 ml,15 ml,True,Organic Ranch Dressing & Marinade,Mother Raw Organic Ranch Dressing,False,50.0,50.0,True,0.0,0.5,False,0.055,0.055,True,62811071636.0,2
47 g,47 g,True,Spoon Size Cereal,Post Spoon Size Shredded Wheat & Bran Cereal,False,160.0,160.0,True,0.0,0.2,False,0.0,0.0,True,62815401132.0,2
55 g,55 g,True,Original Cereal,Post Shreddies Original Cereal,False,200.0,200.0,True,0.0,0.2,False,0.2,0.2,True,62815401171.0,2
53 g,nan,False,Honey Roasted Cereal,Post Honey Bunches of Oats Honey Roasted,False,210.0,,False,0.0,,False,0.22,,False,62815404875.0,0
30 g,30 g,True,Cereal,Post Honeycomb Cereal,False,120.0,120.0,True,0.0,0.3,False,0.14,0.14,True,62815413898.0,2
41 g,30 g,False,S'mores Cereal,Post Honey Maid S'mores Cereal,False,160.0,,False,0.0,,False,0.28,,False,62815429569.0,0
36 g,nan,False,Chocolate Glazed Flavoured Cereal,Post Tim Hortons timbits Chocolate Glazed Flavoured Cereal,False,140.0,,False,0.0,,False,0.13,,False,62815433792.0,0
34 g,34 g,True,Birthday Cake Flavoured Cereal,Post Timbits Cereal Birthday Cake,False,130.0,130.0,True,0.0,0.1,False,0.15,0.15,True,62815433793.0,2
12 g,nan,False,Organic Chocolate Powdered Peanut Butter,PB&ME Organic Powdered Peanut Butter Chocolate,False,45.0,,False,0.0,,False,0.03,,False,62845116649.0,0
250 ml,250 ml,True,Premium Orange Juice with Pulp,Our Finest Not From Concentrate Premium Orange Juice With Pulp,False,120.0,120.0,True,0.0,0.0,True,0.015,0.015,True,62891500057.0,3
61 g,61 g,True,Original Tortillas,"Great Value White Tortillas 10""",False,180.0,180.0,True,1.0,1.5,False,0.29,0.33,False,62891500164.0,1
61 g,61 g,True,100% Whole Wheat Tortillas,"Great Value Whole Wheat Tortillas 10""",False,180.0,180.0,True,1.0,1.5,False,0.29,0.34,False,62891500165.0,1
68 g,nan,False,Original Bacon,Great Value Naturally Smoked Bacon,False,290.0,,False,10.0,,False,0.41,,False,62891500241.0,0
27 g,27 g,True,Havarti with Jalapeno Cheese Slices,Your Fresh Market Havarti Cheese with Jalapeño,False,110.0,110.0,True,6.0,6.0,True,0.15,0.22,False,62891500261.0,2
60 ml,nan,False,Maple Syrup,"Our Finest 100% Pure Maple Syrup Grade A Amber, Rich Taste",False,220.0,,False,0.0,,False,0.0,,False,62891500276.0,0
63 g,nan,False,Maple Pork Breakfast Sausages,Maple Leaf Maple Pork Breakfast Sausages,False,170.0,,False,4.0,,False,0.33,,False,62891500712.0,0
10 ml,10 ml,True,Canola Oil,Great Value Canola Oil,False,80.0,80.0,True,0.0,0.5,False,,,False,62891500872.0,1
40 g,40 g,True,Sea Salt Swiss Dark Chocolate,"Our Finest Swiss Dark Chocolate bar, Sea Salt",False,230.0,230.0,True,10.0,89.0,False,0.045,0.045,True,62891501150.0,2
30 g,30 g,True,Mini Chocolate Chip Cookies,Great Value Mini Chocolate Chip Cookies,False,150.0,150.0,True,2.0,3.0,False,0.07,,False,62891508266.0,1
30 g,30 g,True,Animal Cookies,Great Value Animal Cookies,False,140.0,140.0,True,1.0,1.0,True,0.1,,False,62891508268.0,2
30 g,30 g,True,Peanut Butter Mini Sandwich Crackers,Great Value Peanut Butter Mini Sandwich Cracker,False,150.0,160.0,False,2.0,2.0,True,0.24,0.19,False,62891508544.0,1
30 g,nan,False,Cheese Mini Sandwich Crackers,Great Value Cheese Mini Sandwich Cracker,False,150.0,,False,2.0,,False,0.28,,False,62891508545.0,0
40 g,40 g,True,Tropical Trail Mix,Great Value Tropical Trail Mix,False,190.0,200.0,False,2.0,2.5,False,0.025,0.025,True,62891508553.0,1
45 g,nan,False,Bacon Wrapped Sweet Chili Chicken,Our Finest Bacon Wrapped Sweet Chili Chicken Bites Appetizers,False,120.0,,False,3.0,,False,0.22,,False,62891516454.0,0
42 g,nan,False,Milk Chocolate Tablet,Great Value Milk Chocolate bar,False,230.0,,False,8.0,,False,0.035,,False,62891516829.0,0
42 g,42 g,True,Almond Milk Chocolate Tablet,Great Value Almond Milk Chocolate,False,230.0,230.0,True,7.0,7.0,True,0.03,0.03,True,62891516831.0,3
42 g,42 g,True,Crispy Rice Milk Chocolate Tablet,Great Value Crispy Rice Milk Chocolate bar,False,220.0,220.0,True,7.0,7.0,True,0.03,0.03,True,62891516834.0,3
140 g,nan,False,Dark Sweet Pitted Cherries,Great Value Frozen Dark Sweet Pitted Cherries,False,100.0,,False,0.0,,False,0.0,,False,62891516894.0,0
120 g,120 g,True,"Potato, Bacon, & Onion Perogies","Great Value Potato, Bacon And Onion Perogies, Value Size",False,210.0,220.0,False,0.0,0.5,False,0.41,0.4,False,62891522447.0,0
,nan,False,Orange Pekoe Black Tea,Our Finest Orange Pekoe Black Tea,False,,,False,,,False,,,False,62891522497.0,0
,nan,False,Peppermint Herbal Tea,Our Finest Peppermint Herbal Tea K-Cup Pods,False,,,False,,,False,,,False,62891522498.0,0
,nan,False,Earl Grey Flavoured Black Tea,Our Finest Earl Grey Black Tea,False,,,False,,,False,,,False,62891522499.0,0
,nan,False,Chinese Green Tea,Our Finest Keurig Green Tea,False,,,False,,,False,,,False,62891522500.0,0
75 g,nan,False,Original Bagels,Great Value Original Bagels,False,200.0,,False,0.0,,False,0.26,,False,62891522511.0,0
75 g,nan,False,100% Whole Wheat Bagels,Great Value 100% Whole Wheat Bagels,False,200.0,,False,0.0,,False,0.28,,False,62891522512.0,0
106 g,nan,False,Three Cheese Mini Pizzas,Great Value Three Cheese Mini Pizzas,False,250.0,,False,4.0,,False,0.41,,False,62891523175.0,0
106 g,nan,False,Pepperoni & Bacon Mini Pizzas,Great Value Pepperoni & Bacon Mini Pizzas,False,250.0,,False,3.0,,False,0.46,,False,62891523176.0,0
53 g,nan,False,Free Range Large Size Brown Eggs,Great Value Organic Free-run Large Brown Eggs,False,70.0,,False,1.0,,False,0.065,,False,62891523545.0,0
,nan,False,Lemon & Pepper Flavour Flaked Light Tuna,"Great Value Flaked Light Tuna, Lemon & Pepper Flavour",False,,,False,,,False,,,False,62891524226.0,0
60 g,60 g,True,Chunk Light Skipjack Tuna in Water,Great Value Chunk Light Tuna,False,70.0,70.0,True,0.0,0.0,True,0.1,0.1,True,62891524229.0,3
60 g,0 g,False,Flaked Light Skipjack Tuna in Water,Great Value Flaked Light Tuna,False,70.0,70.0,True,0.0,0.3,False,0.11,0.11,True,62891524231.0,2
100 g,nan,False,Small Cooked Pacific White Shrimp,Great Value Cooked Pacific White Shrimp,False,80.0,,False,0.0,,False,0.52,,False,62891536207.0,0
125 g,125 g,True,Small Raw Pacific White Shrimp,Great Value Raw Pacific White Shrimp,False,80.0,80.0,True,0.0,0.2,False,0.68,0.68,True,62891536210.0,2
75 g,nan,False,Sesame Bagels,Great Value Sesame Bagels,False,200.0,,False,0.0,,False,0.29,,False,62891536231.0,0
30 g,30 g,True,Crispy Rice Cereal,Great Value Family Size Crispy Rice,False,120.0,120.0,True,0.0,0.0,True,0.15,0.15,True,62891536550.0,3
15 ml,15 ml,True,Balsamic Vinaigrette,Great Value Balsamic Vinaigrette,False,45.0,45.0,True,0.0,0.5,False,0.1,0.1,True,62891536589.0,2
15 ml,15 ml,True,Tomato Ketchup,Great Value Tomato Ketchup,False,20.0,20.0,True,0.0,0.0,True,0.135,0.14,False,62891538041.0,2
50 g,50 g,True,Sweet & Salty Kettle Corn,Great Value Sweet & Salty Kettle Corn,False,250.0,250.0,True,1.0,1.5,False,0.2,0.2,True,62891538057.0,2
50 g,50 g,True,Chicago Mix Popcorn,Great Value Chicago Mix Popcorn,False,240.0,270.0,False,4.0,3.5,False,0.28,0.32,False,62891538059.0,0
140 g,140 g,True,Berry Cherry Medley,Great Value Berry Cherry Medley,False,90.0,90.0,True,0.0,0.0,True,0.0,0.0,True,62891538072.0,3
145 g,145 g,True,Large Ultimate Take 'n Bake Pizza,Your Fresh Market Take ‘n Bake Ultimate Large Pizza,False,350.0,350.0,True,4.0,4.0,True,0.88,0.88,True,62891538101.0,3
2 ml,2 ml,True,Grape Liquid Water Enhancer,Great Value Grape Liquid Water Enhancer,False,3.0,3.0,True,,,False,,,False,62891538116.0,1
2 ml,2 ml,True,Lemonade Liquid Water Enhancer,Great Value Lemonade Liquid Water Enhancer,False,3.0,,False,,,False,0.015,,False,62891538118.0,0
2 ml,None None,False,Blue Raspberry Liquid Water Enhancer,Great Value Blue Raspberry Liquid Water Enhancer,False,3.0,,False,,,False,,,False,62891538120.0,0
50 g,nan,False,Brioche Buns,The Bakery Brioche Buns,False,160.0,,False,1.0,,False,0.24,,False,62891538128.0,0
100 g,100 g,True,Banana Chocolate Chunk Muffins,Your Fresh Market Banana Chocolate Chunk Muffins,False,390.0,390.0,True,3.0,3.0,True,0.38,0.38,True,62891540837.0,3
100 g,100 g,True,Carrot Muffins,Your Fresh Market Carrot Muffins,False,370.0,370.0,True,2.0,2.0,True,0.35,0.35,True,62891540838.0,3
100 g,100 g,True,Lemon Poppy Seed Muffins,Your Fresh Market Lemon Poppy Seed Muffin,False,360.0,360.0,True,2.0,2.0,True,0.3,0.3,True,62891540931.0,3
15 g,15 g,True,Whole Queen Olives,Great Value Whole Queen Olives,False,20.0,20.0,True,0.0,0.4,False,0.19,0.19,True,62891555323.0,2
30 g,30 g,True,Double Cream Brie Cheese,Your Fresh Market Double Cream Brie Cheese,False,100.0,100.0,True,6.0,6.0,True,0.11,0.11,True,62891555328.0,3
,nan,False,Variety Collection Coffee K-Cup Pods,Our Finest Variety Collection Coffee PODS,False,,,False,,,False,,,False,62891556110.0,0
21 g,21 g,True,Marble Pizza Mozzarella Cheese,Great Value Marble Pizza Mozzarella Cheese,False,60.0,60.0,True,2.0,2.0,True,0.15,0.15,True,62891556181.0,3
40 g,40 g,True,Roasted & Unsalted Cashews,Great Value Roasted & Unsalted Cashews,False,240.0,240.0,True,3.0,3.5,False,0.0,0.0,True,62891561122.0,2
40 g,40 g,True,Roasted & Salted Cashews,Great Value Roasted & Salted Cashews,False,240.0,240.0,True,3.0,3.5,False,0.14,0.14,True,62891561124.0,2
50 g,50 g,True,Deluxe Mixed Nuts,Great Value Deluxe Mixed Nuts,False,320.0,320.0,True,3.0,3.5,False,0.105,0.105,True,62891561126.0,2
120 g,nan,False,"Potato, Spinach & Feta Perogies","Great Value Potato, Spinach & Feta Perogies",False,230.0,,False,1.0,,False,0.32,,False,62891564157.0,0
60 ml,50 ml,False,Original Table Syrup,Great Value Original Table Syrup,False,230.0,230.0,True,0.0,0.0,True,0.045,0.045,True,62891564189.0,3
60 ml,nan,False,Butter Flavoured Table Syrup,Great Value Butter Flavoured Table Syrup,False,250.0,,False,0.0,,False,0.01,,False,62891564191.0,0
45 g,None None,False,Bacon Wrapped Stuffed Jalapeno Peppers,"Our Finest Bacon Wrapped Stuffed Jalapeño Peppers Appetizer, Uncooked",False,90.0,,False,3.0,,False,0.3,,False,62891564218.0,0
125 g,125 g,True,Cheese & Bean Quesadillas,Great Value Cheese and Bean Quesadillas,False,280.0,280.0,True,6.0,6.0,True,0.45,0.45,True,62891564219.0,3
30 g,30 g,True,Traditional Hummus,Your Fresh Market Traditional Hummus,False,70.0,70.0,True,0.0,0.0,True,0.1,0.1,True,62891564243.0,3
30 g,30 g,True,Roasted Garlic Hummus,Your Fresh Market Roasted Garlic Hummus,False,70.0,70.0,True,0.0,0.0,True,0.12,0.12,True,62891564244.0,3
68 g,68 g,True,Applewood Smoke Flavoured Bacon,Great Value Applewood Flavoured Naturally Smoked Bacon,False,280.0,280.0,True,10.0,10.0,True,0.39,0.39,True,62891566942.0,3
55 g,55 g,True,"Raisin, Nut & Seed Granola Cereal","Great Value Raisin, Nut, & Seeds Granola",False,230.0,230.0,True,0.0,0.5,False,0.05,0.05,True,62891566960.0,2
55 g,55 g,True,Banana Nut Granola Cereal,Great Value Banana Nut Granola,False,240.0,240.0,True,1.0,1.5,False,0.04,0.04,True,62891566961.0,2
2 ml,2 ml,True,Cherry Liquid Water Enhancer,Great Value Cherry Liquid Water Enhancer,False,0.0,0.0,True,,,False,,,False,62891566971.0,1
50 g,50 g,True,Buttery Flavoured Corn Puffs,Great Value Buttery Flavoured Corn Puffs,False,270.0,270.0,True,2.0,2.0,True,0.41,0.41,True,62891566980.0,3
250 ml,nan,False,Chicken Noodle Soup Mix,Great Value Chicken Noodle Soup Mix,False,70.0,,False,0.0,,False,0.67,,False,62891567012.0,0
250 ml,nan,False,Reduced Sodium Chicken Noodle Soup Mix,Great Value Chicken Noodle Soup Mix,False,70.0,,False,0.0,,False,0.48,,False,62891567013.0,0
42 g,42 g,True,Almond Nougat Milk Chocolate Tablet,Great Value Almond Nougat Milk Chocolate,False,220.0,220.0,True,7.0,7.0,True,0.03,0.03,True,62891567029.0,3
42 g,42 g,True,White Chocolate Tablet,Great Value White Chocolate,False,240.0,240.0,True,10.0,10.0,True,0.035,0.035,True,62891567030.0,3
33 g,33 g,True,Apple Cinnamon Instant Oatmeal,Great Value Apple Cinnamon Instant Oatmeal,False,120.0,120.0,True,0.0,0.3,False,0.19,0.19,True,62891575146.0,2
43 g,nan,False,Instant Oatmeal Variety,Great Value Variety Pack Instant Oatmeal,False,160.0,,False,0.0,,False,0.19,,False,62891575148.0,0
182 g,182 g,True,Large Four Cheese Take 'n Bake Pizza,Your Fresh Market Take N Bake Four Cheese Pizza,False,410.0,410.0,True,6.0,6.0,True,1.0,1.15,False,62891575150.0,2
85 g,85 g,True,Chopped Spinach Nuggets,Great Value Natural Chopped Spinach Nuggets,False,25.0,25.0,True,0.0,0.0,True,0.065,0.065,True,62891575171.0,3
85 g,85 g,True,Bean and Carrot Medley,Great Value Bean and Carrot Medley,False,35.0,35.0,True,0.0,0.0,True,0.025,0.025,True,62891575177.0,3
80 g,80 g,True,Egg and Bacon Breakfast Bites,Great Value Breakfast Bites,False,200.0,210.0,False,3.0,4.5,False,0.35,0.4,False,62891575213.0,0
80 g,80 g,True,Egg and Turkey Sausage Breakfast Bites,Great Value Breakfast Bites,False,200.0,200.0,True,3.0,3.5,False,0.35,0.34,False,62891575214.0,1
15 ml,nan,False,Real Mayonnaise,Great Value Real Mayonnaise,False,100.0,,False,1.0,,False,0.065,,False,62891575243.0,0
15 ml,nan,False,Olive Oil Mayonnaise,Great Value Olive Oil Mayonnaise,False,90.0,,False,0.0,,False,0.06,,False,62891575244.0,0
64 g,nan,False,Chicken Flavour Instant Ramen Noodles,Great Value Chicken Flavour Instant Ramen Noodle Cups,False,290.0,,False,5.0,,False,0.71,,False,62891578694.0,0
140 g,None None,False,Shrimp Ring with Mild Cocktail Sauce,Our Finest Shrimp Ring,False,120.0,120.0,True,0.0,0.3,False,0.66,0.66,True,62891578703.0,2
30 g,30 g,True,Pizza Mozzarella Shredded Cheese,Great Value Shredded Pizza Mozzarella Cheese,False,90.0,90.0,True,4.0,4.0,True,0.23,0.23,True,62891578726.0,3
30 g,30 g,True,Double Cheddar Cheese,Great Value Shredded Double Cheddar Cheese,False,120.0,120.0,True,6.0,6.0,True,0.23,0.23,True,62891578727.0,3
30 g,30 g,True,Light Tex Mex Cheese,Great Value Light Tex Mex Shredded Cheese,False,90.0,90.0,True,4.0,4.0,True,0.21,0.21,True,62891578729.0,3
30 g,None None,False,Italian-Style Shredded Cheese,Great Value Shredded Italian-Style Cheese,False,120.0,120.0,True,6.0,6.0,True,0.2,0.2,True,62891578730.0,3
30 g,30 g,True,Shredded Parmesan Cheese,Great Value Parmesan Cheese,False,130.0,130.0,True,7.0,7.0,True,0.2,0.2,True,62891578731.0,3
50 g,50 g,True,Cheese Crunchies,Great Value Cheese Crunchies,False,280.0,280.0,True,2.0,2.0,True,0.43,0.43,True,62891578745.0,3
85 g,85 g,True,Straight Cut Frozen Fried Potatoes,Great Value Straight Cut Frozen Fried Potatoes,False,120.0,120.0,True,0.0,0.3,False,0.11,0.11,True,62891578753.0,2
85 g,85 g,True,Crinkle Cut Frozen Fried Potatoes,Great Value Crinkle Cut Frozen Fried Potatoes,False,110.0,110.0,True,0.0,0.3,False,0.095,0.095,True,62891578754.0,2
30 g,30 g,True,Extra Mature Cheddar Cheese,Our Finest Extra Mature Cheddar Cheese,False,120.0,120.0,True,6.0,7.0,False,0.25,0.25,True,62891582488.0,2
30 g,30 g,True,Vintage Cheddar Cheese,Our Finest Vintage Cheddar Cheese,False,120.0,120.0,True,6.0,6.0,True,0.24,0.24,True,62891582489.0,3
125 g,nan,False,Colossal Raw Pacific White Shrimp,Great Value Raw Pacific White Shrimp,False,80.0,,False,0.0,,False,0.68,,False,62891582526.0,0
20 g,20 g,True,Smoke Flavoured Gouda Cheese Slices,Your Fresh Market Smoked Flavour Gouda Cheese,False,70.0,70.0,True,3.0,3.5,False,0.14,0.15,False,62891582535.0,1
170 g,170 g,True,Southwest Stuffed Beef Burgers,Our Finest Southwest Stuffed Beef Burgers,False,390.0,390.0,True,14.0,14.0,True,0.48,0.48,True,62891582539.0,3
30 g,30 g,True,Triple Cream Brie Cheese,Our Finest 35% M.F. Triple Cream Brie Cheese,False,130.0,130.0,True,7.0,7.0,True,0.19,0.19,True,62891582564.0,3
30 g,nan,False,Honey Bear Cub Grahams Cookies,Great Value Bear Cub Grahams Honey Cookies,False,140.0,,False,0.0,,False,0.105,,False,62891582737.0,0
30 g,nan,False,Chocolate Chip Bear Cub Grahams Cookies,Great Value Bear Cub Grahams Chocolate Chip Cookies,False,140.0,,False,1.0,,False,0.1,,False,62891582738.0,0
85 g,85 g,True,Cauliflower Florets,Great Value Cauliflower Florets,False,15.0,15.0,True,0.0,0.0,True,0.015,0.015,True,62891582744.0,3
85 g,85 g,True,Baby Brussels Sprouts,Great Value Baby Brussels Sprouts,False,35.0,35.0,True,0.0,0.0,True,0.015,0.015,True,62891582745.0,3
85 g,85 g,True,Yellow and Green Whole Beans,Great Value Yellow and Green Whole Beans,False,25.0,25.0,True,0.0,0.0,True,0.0,0.0,True,62891582747.0,3
85 g,85 g,True,Extra Fine Whole Green Beans,Great Value Extra Fine Whole Green Beans,False,25.0,25.0,True,0.0,0.0,True,0.0,0.0,True,62891582748.0,3
85 g,85 g,True,Butternut Squash,Great Value Butternut Squash,False,35.0,35.0,True,0.0,0.0,True,0.0,0.0,True,62891582749.0,3
30 g,30 g,True,Old Cheddar Shredded Cheese,Great Value Old Cheddar Cheese,False,120.0,120.0,True,6.0,6.0,True,0.21,0.21,True,62891582750.0,3
30 g,30 g,True,3 Cheese Blend Shredded Cheese,Great Value 3 Cheese Shreds,False,90.0,90.0,True,4.0,4.0,True,0.22,0.22,True,62891582752.0,3
30 g,30 g,True,Mozza-Cheddar Cheese,Great Value Mozza-Cheddar Shredded Cheese,False,100.0,100.0,True,5.0,5.0,True,0.22,0.22,True,62891582753.0,3
30 g,30 g,True,Light Mozza-Cheddar Cheese,Great Value Light Mozza-Cheddar Shredded Cheese,False,80.0,80.0,True,3.0,3.5,False,0.22,0.22,True,62891582754.0,2
10 ml,10 ml,True,Refined Avocado Oil,Great Value Refined Avocado Oil,False,80.0,80.0,True,1.0,1.0,True,,,False,62891582777.0,2
10 ml,nan,False,100% Virgin Coco-Cado Oil,Great Value 100% Virgin Coco - Cado Oil,False,80.0,,False,7.0,,False,,,False,62891582779.0,0
10 ml,10 ml,True,100% Pure Grapeseed Oil,Great Value 100% Pure Grapeseed Oil,False,80.0,80.0,True,1.0,1.0,True,,,False,62891582782.0,2
5 ml,5 ml,True,Prepared Yellow Mustard,Great Value Prepared Yellow Mustard,False,4.0,4.0,True,,,False,0.06,0.06,True,62891582790.0,2
5 ml,5 ml,True,Stone Ground Prepared Mustard,Great Value Stone Ground Prepared Mustard,False,5.0,5.0,True,,,False,0.065,0.065,True,62891582791.0,2
15 ml,nan,False,Lime Juice,Great Value Lime Juice from Concentrate,False,0.0,,False,,,False,,,False,62891582801.0,0
,nan,False,Premium Organic Green Tea,Delicious Kitchen Premium Organic Green Tea,False,,,False,,,False,,,False,62891582819.0,0
15 ml,nan,False,Liquid Coconut Oil,Great Value Liquid Coconut Oil,False,120.0,,False,12.0,,False,,,False,62891582834.0,0
50 g,50 g,True,Spicy Wings Flavoured Potato Chips,Great Value Spicy Wings Flavoured Potato Chips,False,260.0,260.0,True,1.0,1.0,True,0.38,0.38,True,62891582877.0,3
50 g,50 g,True,Red Chili BBQ Flavoured Potato Chips,Great Value Red Chili BBQ Flavoured Potato Chips,False,260.0,260.0,True,1.0,1.0,True,0.45,0.45,True,62891582880.0,3
,nan,False,Midnight Blend Dark Roast Ground Coffee,Our Finest Midnight Blend Dark Roast Ground Coffee,False,,,False,,,False,,,False,62891582906.0,0
,nan,False,Canadian Blend Light-Medium Roast Ground Coffee,Our Finest Canadian Blend Light-Medium Roast Coffee,False,,,False,,,False,,,False,62891582907.0,0
,nan,False,Signature Blend Medium-Dark Roast Ground Coffee,Our Finest Espresso Medium Dark Roast Arabica Coffee,False,,,False,,,False,,,False,62891582908.0,0
